,username,end_time,white_username,black_username,Result,StartTime
16,Marsboom,14:36:44,Marsboom,myrkkymakezu,1-0,14:32:41
17,Marsboom,14:48:43,uuber,Marsboom,1-0,14:37:46
18,Marsboom,01:08:33,Marsboom,vangjelthoma,1-0,00:50:18
19,Marsboom,00:53:54,EagleOfRage,Marsboom,1-0,00:48:23
20,Marsboom,01:01:06,Marsboom,Holiort,1-0,00:54:05
21,Marsboom,22:13:33,PinkCaveMonster,Marsboom,0-1,21:56:13
22,Marsboom,01:19:08,picipeti05,Marsboom,0-1,01:03:45
23,Marsboom,13:25:17,Marsboom,mhmhts,0-1,13:13:57
24,Marsboom,16:33:47,tianminlyu,Marsboom,1-0,16:16:09
25,Marsboom,16:05:42,Marsboom,Gatikbza,1-0,16:04:01
26,Marsboom,16:09:11,Darkniamor,Marsboom,1-0,16:07:38
27,Marsboom,19:17:02,Marsboom,AEKB11,0-1,19:01:54
28,Marsboom,01:31:33,jumpy3030,Marsboom,0-1,01:11:46
0,Marsboom,13:11:38,Tru3y,Marsboom,1-0,12:50:37
1,Marsboom,13:20:22,Marsboom,Vimegh,1-0,13:12:11
2,Marsboom,10:35:01,Marsboom,KisielWieprzowy,0-1,10:20:23
3,Marsboom,01:39:47,darvan23,Marsboom,1-0,01:34:58
4,Marsboom,00:35:07,Alawwad911,Marsboom,0-1,00:19:52
5,Marsboom,13:15:17,Marsboom,the_micc84,1-0,13:13:19
6,Marsboom,13:28:20,Marsboom,IhtiyarAbdurahmanov,0-1,13:19:05
7,Marsboom,16:21:07,akfunchess66,Marsboom,1-0,15:55:39
8,Marsboom,14:39:14,Codebreeker,Marsboom,0-1,14:31:27
9,Marsboom,14:42:48,Marsboom,lolpicollo,1-0,14:41:05
10,Marsboom,15:00:56,lexapobeda,Marsboom,0-1,14:43:07
11,Marsboom,16:02:43,Marsboom,BurleyWalrus,1-0,15:55:06
12,Marsboom,01:17:37,Marsboom,dojcanj,1-0,00:51:21
13,Marsboom,00:53:04,Marsboom,LPFauv,1-0,00:43:03
14,Marsboom,16:04:02,claraqiu,Marsboom,0-1,15:48:13
15,Marsboom,01:28:30,jman19o1,Marsboom,1-0,01:13:06
16,Marsboom,13:46:47,Marsboom,Alialsokhny,1-0,13:43:11
17,Marsboom,13:51:25,Marsboom,pierretrabaldo,0-1,13:47:11
18,Marsboom,13:53:38,tk3z,Marsboom,1-0,13:51:46
0,Marsboom,14:48:01,Ravenclawfairy,Marsboom,0-1,14:31:44
1,Marsboom,12:50:10,Enxadrao,Marsboom,0-1,12:35:13
2,Marsboom,13:14:12,Marsboom,Matcross7,0-1,12:50:56
3,Marsboom,00:56:38,raheem67,Marsboom,0-1,00:38:05
4,Marsboom,16:11:39,zora_zhu,Marsboom,0-1,15:57:08
5,Marsboom,00:57:05,Marsboom,stekkk4,1-0,00:32:06
6,Marsboom,16:14:36,Marsboom,polinopopo,1/2-1/2,15:48:06
7,Marsboom,20:41:56,andresserec,Marsboom,0-1,20:36:58
8,Marsboom,20:59:01,Marsboom,kaiser195,1-0,20:42:23
9,Marsboom,01:08:52,Marsboom,Z06Mike,1-0,00:50:17
10,Marsboom,01:31:30,hamidjavidanfar,Marsboom,1-0,01:10:51
11,Marsboom,23:43:51,akfunchess66,Marsboom,1-0,23:30:08
12,Marsboom,16:13:00,Marsboom,AGcuber19,1-0,15:52:54
13,Marsboom,13:21:18,Marsboom,cuttoaction,0-1,13:08:13
14,Marsboom,13:30:35,Bbarcia,Marsboom,1-0,13:21:32
15,Marsboom,13:55:08,themaster67478,Marsboom,0-1,13:31:23
16,Marsboom,14:07:36,surxaq,Marsboom,1-0,13:55:35
17,Marsboom,00:19:47,Marsboom,Oppermp,1-0,00:00:51
18,Marsboom,00:49:30,TheoMartinis,Marsboom,1-0,00:20:28
19,Marsboom,00:42:27,Marsboom,cevu315,0-1,00:34:18
20,Marsboom,00:50:57,Marsboom,chessbobhadley,1-0,00:42:38
21,Marsboom,23:19:42,Marsboom,echelonce,1-0,23:17:07
22,Marsboom,23:29:42,Realszlimshadyy,Marsboom,1-0,23:21:33
0,Claraqiu,19:31:32,claraqiu,secretscore102467,1-0,19:09:32
1,Claraqiu,20:16:43,claraqiu,notZayo,0-1,19:51:49
2,Claraqiu,01:19:28,claraqiu,chevalier689,0-1,00:40:53
3,Claraqiu,15:58:25,claraqiu,REBECCAFENG,1-0,15:49:28
4,Claraqiu,20:31:54,ChendoCorleone,claraqiu,1-0,20:03:24
5,Claraqiu,20:39:40,darkside_95,claraqiu,1-0,20:32:06
6,Claraqiu,15:04:37,claraqiu,tianminlyu,1-0,15:03:47
7,Claraqiu,15:07:20,claraqiu,tianminlyu,1-0,15:07:19
8,Claraqiu,15:10:43,claraqiu,tianminlyu,1-0,15:10:42
9,Claraqiu,15:12:25,claraqiu,tianminlyu,1-0,15:12:24
10,Claraqiu,15:27:05,tianminlyu,claraqiu,1-0,15:13:28
11,Claraqiu,15:57:35,ilushaaaaaaaaaa,claraqiu,1-0,15:37:02
12,Claraqiu,21:40:13,claraqiu,chessqiu,1-0,21:34:43
13,Claraqiu,22:10:12,chessqiu,claraqiu,1-0,21:41:52
14,Claraqiu,22:41:43,claraqiu,chessqiu,0-1,22:16:47
0,Claraqiu,16:25:15,claraqiu,EmmaXLi,0-1,15:56:36
1,Claraqiu,14:08:36,listironly,claraqiu,1-0,14:07:28
2,Claraqiu,16:02:30,akfunchess66,claraqiu,1-0,15:52:23
3,Claraqiu,14:50:50,TRK4120,claraqiu,1-0,14:44:29
4,Claraqiu,15:12:31,claraqiu,MrPizza-Man,1/2-1/2,14:52:46
5,Claraqiu,16:04:02,claraqiu,Marsboom,0-1,15:48:13
0,Claraqiu,14:41:34,claraqiu,bige445,1/2-1/2,14:35:33
1,Claraqiu,16:22:56,BurleyWalrus,claraqiu,1-0,15:55:04
2,Claraqiu,20:36:45,HarryChess2023,claraqiu,0-1,19:59:58
3,Claraqiu,20:46:57,claraqiu,somemathguyplayschess,0-1,20:46:57
4,Claraqiu,22:04:56,OliviaL16925,claraqiu,1-0,21:54:45
5,Claraqiu,01:34:17,claraqiu,ohlagilagi,0-1,01:33:07
6,Claraqiu,01:56:16,claraqiu,asezz0,0-1,01:35:31
7,Claraqiu,16:07:59,Ravenclawfairy,claraqiu,1-0,15:55:47
8,Claraqiu,16:39:46,claraqiu,hugorask06,0-1,16:14:06
9,Claraqiu,16:43:31,loganj123456,claraqiu,1-0,16:39:48
10,Claraqiu,17:06:25,svenjv25,claraqiu,1-0,16:44:48
11,Claraqiu,20:23:45,claraqiu,CheesyChess2000,1-0,20:20:52
12,Claraqiu,21:40:22,claraqiu,nicopoupe,1-0,21:20:49
13,Claraqiu,15:57:12,zora_zhu,claraqiu,1-0,15:52:20
14,Claraqiu,16:24:09,claraqiu,zora_zhu,0-1,15:57:42
15,Claraqiu,20:23:13,claraqiu,chengliam,0-1,20:00:29
16,Claraqiu,21:08:45,claraqiu,HarryChess2023,0-1,20:40:45
17,Claraqiu,21:44:32,Colsonlee,claraqiu,0-1,21:19:23
18,Claraqiu,22:19:34,happysoph,claraqiu,1-0,21:58:56
19,Claraqiu,22:50:41,claraqiu,chessqiu,0-1,22:42:12
20,Claraqiu,16:39:54,Serg999C,claraqiu,1-0,16:29:14
21,Claraqiu,02:29:51,jchien1,claraqiu,0-1,02:09:33
0,Ravenclawfairy,02:31:31,Ravenclawfairy,yoyomandy,1-0,02:01:56
1,Ravenclawfairy,02:30:25,CharlieZHOU16,Ravenclawfairy,1-0,02:02:14
2,Ravenclawfairy,02:15:08,kai20150909,Ravenclawfairy,0-1,02:03:04
3,Ravenclawfairy,01:37:22,Ravenclawfairy,QIJI666,0-1,01:23:06
4,Ravenclawfairy,21:15:25,Ravenclawfairy,kai20150909,0-1,21:06:41
5,Ravenclawfairy,21:32:25,kai20150909,Ravenclawfairy,0-1,21:09:30
0,Ravenclawfairy,00:17:32,Ravenclawfairy,xiaoanwu,1-0,00:06:51
1,Ravenclawfairy,16:07:30,EmmaXLi,Ravenclawfairy,1-0,15:52:38
2,Ravenclawfairy,21:06:55,akfunchess66,Ravenclawfairy,1-0,21:01:05
0,Ravenclawfairy,23:10:25,Ravenclawfairy,wwebbIV,0-1,22:51:24
1,Ravenclawfairy,14:48:01,Ravenclawfairy,Marsboom,0-1,14:31:44
2,Ravenclawfairy,16:07:59,Ravenclawfairy,claraqiu,1-0,15:55:47
3,Ravenclawfairy,16:06:53,BurleyWalrus,Ravenclawfairy,1-0,15:51:19
4,Ravenclawfairy,23:42:47,Bruhaps2,Ravenclawfairy,0-1,23:20:28
0,Zora_zhu,23:46:50,zora_zhu,Ar4ibald8,1-0,23:44:04
1,Zora_zhu,00:16:54,ProperClock,zora_zhu,1-0,23:47:19
2,Zora_zhu,16:14:55,TLPAWN,zora_zhu,1-0,15:59:13
3,Zora_zhu,16:09:47,zora_zhu,medowla23,1-0,15:54:45
4,Zora_zhu,21:13:15,zora_zhu,archer_feng,0-1,20:44:51
5,Zora_zhu,21:39:59,Snowman1119,zora_zhu,1-0,21:13:23
6,Zora_zhu,21:08:43,DanielyanArtyom,zora_zhu,0-1,21:00:15
7,Zora_zhu,00:28:13,zora_zhu,xiaoanwu,0-1,00:00:58
8,Zora_zhu,16:05:25,zora_zhu,Mondfisch168,0-1,16:04:57
9,Zora_zhu,16:36:43,EmmaXLi,zora_zhu,1-0,16:06:17
10,Zora_zhu,00:21:06,jonathanak08,zora_zhu,1/2-1/2,23:57:59
11,Zora_zhu,00:23:12,zora_zhu,jonathanak08,0-1,00:21:38
12,Zora_zhu,00:36:21,jonathanak08,zora_zhu,0-1,00:23:49
13,Zora_zhu,00:39:49,zora_zhu,jonathanak08,0-1,00:36:29
14,Zora_zhu,00:57:21,jonathanak08,zora_zhu,1/2-1/2,00:40:13
15,Zora_zhu,21:07:09,zora_zhu,augustinewz,1/2-1/2,20:45:31
16,Zora_zhu,21:17:22,zora_zhu,danieldong0619,0-1,21:11:46
0,Zora_zhu,16:00:55,akfunchess66,zora_zhu,1-0,15:56:01
1,Zora_zhu,20:08:51,zora_zhu,tutuyellow,1-0,20:00:04
2,Zora_zhu,20:46:59,EddieLC,zora_zhu,1-0,20:36:58
3,Zora_zhu,21:31:53,danieldong0619,zora_zhu,1-0,21:14:49
4,Zora_zhu,22:14:10,zora_zhu,Irene_Lin,0-1,21:54:35
5,Zora_zhu,23:44:34,chl0eb1,zora_zhu,1-0,23:34:59
6,Zora_zhu,01:39:32,Talacruz,zora_zhu,0-1,01:22:27
7,Zora_zhu,16:11:39,zora_zhu,Marsboom,0-1,15:57:08
8,Zora_zhu,16:24:01,alililo21459,zora_zhu,0-1,16:12:36
9,Zora_zhu,18:43:38,zora_zhu,Breezy4121,1-0,18:37:13
10,Zora_zhu,18:50:31,zora_zhu,GinoDom,1-0,18:47:30
11,Zora_zhu,18:57:02,zora_zhu,URMUMZZY,1-0,18:53:07
12,Zora_zhu,20:37:27,drjjl,zora_zhu,1-0,20:33:47
13,Zora_zhu,20:58:02,zora_zhu,HarryChess2023,0-1,20:45:03
14,Zora_zhu,21:36:11,BurleyWalrus,zora_zhu,1-0,21:15:01
15,Zora_zhu,21:48:56,zora_zhu,oinkoinkw,1-0,21:42:23
16,Zora_zhu,22:26:00,PeterLiu806,zora_zhu,1/2-1/2,22:19:06
17,Zora_zhu,15:57:12,zora_zhu,claraqiu,1-0,15:52:20
18,Zora_zhu,16:24:09,claraqiu,zora_zhu,0-1,15:57:42
19,Zora_zhu,20:46:02,zora_zhu,chessgoodseed,0-1,20:40:51
20,Zora_zhu,21:23:15,henryk129,zora_zhu,0-1,21:19:28
21,Zora_zhu,22:16:34,zora_zhu,MoonyOwl,0-1,21:58:56
22,Zora_zhu,23:07:33,vasisht1020,zora_zhu,0-1,22:50:10
23,Zora_zhu,23:17:12,pawnstar123456789101112,zora_zhu,1-0,23:15:25
24,Zora_zhu,23:33:05,zora_zhu,SMP1100,1/2-1/2,23:17:19
25,Zora_zhu,19:50:37,supertatz,zora_zhu,0-1,19:46:42
26,Zora_zhu,01:42:56,JUBPerfect,zora_zhu,0-1,01:31:49
0,BurleyWalrus,15:38:50,BurleyWalrus,RyderXW,0-1,15:28:43
1,BurleyWalrus,15:42:13,evanaugh,BurleyWalrus,1-0,15:41:40
2,BurleyWalrus,15:51:17,RyderXW,BurleyWalrus,1-0,15:42:25
0,BurleyWalrus,20:41:15,BurleyWalrus,omarhashem1,0-1,20:34:49
1,BurleyWalrus,20:42:49,Tbegschesstime1,BurleyWalrus,1-0,20:41:48
2,BurleyWalrus,16:00:06,BurleyWalrus,AGcuber19,0-1,15:56:53
3,BurleyWalrus,16:02:43,Marsboom,BurleyWalrus,1-0,15:55:06
4,BurleyWalrus,15:52:38,BurleyWalrus,casfeijen25348,0-1,15:29:05
5,BurleyWalrus,15:52:15,TLPAWN,BurleyWalrus,1-0,15:49:01
0,BurleyWalrus,16:22:56,BurleyWalrus,claraqiu,1-0,15:55:04
1,BurleyWalrus,20:10:58,BurleyWalrus,EddieLC,0-1,20:00:10
2,BurleyWalrus,20:50:23,BurleyWalrus,HarryChess2023,1-0,20:36:59
3,BurleyWalrus,21:31:49,drywindytwig,BurleyWalrus,1-0,21:14:48
4,BurleyWalrus,16:06:25,xiaoanwu,BurleyWalrus,0-1,15:53:58
5,BurleyWalrus,20:57:10,archer_feng,BurleyWalrus,1-0,20:45:12
6,BurleyWalrus,21:36:11,BurleyWalrus,zora_zhu,1-0,21:15:01
7,BurleyWalrus,21:52:30,EmilyLPC,BurleyWalrus,0-1,21:52:30
8,BurleyWalrus,22:26:12,AGcuber19,BurleyWalrus,1/2-1/2,22:19:11
9,BurleyWalrus,23:58:10,BurleyWalrus,strikypasta,1-0,23:41:41
10,BurleyWalrus,23:45:35,littlettimy,BurleyWalrus,1-0,23:34:50
11,BurleyWalrus,16:06:53,BurleyWalrus,Ravenclawfairy,1-0,15:51:19
12,BurleyWalrus,20:15:23,isaaclei123,BurleyWalrus,0-1,20:00:23
13,BurleyWalrus,20:58:08,BurleyWalrus,Snowman1119,0-1,20:40:42
14,BurleyWalrus,21:25:04,ArthurRocket,BurleyWalrus,1-0,21:19:31
15,BurleyWalrus,22:15:36,BurleyWalrus,Irene_Lin,1/2-1/2,21:58:55
16,BurleyWalrus,01:29:29,ceckson,BurleyWalrus,1-0,01:17:13
17,BurleyWalrus,23:59:13,BurleyWalrus,jamesbros2,0-1,23:49:08
18,BurleyWalrus,02:02:05,markosborne88,BurleyWalrus,0-1,01:48:19
0,taionemm,13:14:02,taionemm,Blackpawn69xd,0-1,13:13:13
1,taionemm,13:32:06,taionemm,Shiwarine,0-1,13:14:42
2,taionemm,13:38:05,taionemm,Tobii_Caab,0-1,13:32:38
3,taionemm,13:55:30,MrKarki1,taionemm,1-0,13:41:50
4,taionemm,17:32:25,taionemm,KatelynT1614,0-1,16:58:55
5,taionemm,17:02:12,rosiezeng,taionemm,1-0,16:57:38
6,taionemm,17:17:01,taionemm,rosiezeng,1-0,17:06:17
7,taionemm,15:19:02,taiwanmeimei,taionemm,1-0,15:12:46
8,taionemm,15:24:58,taionemm,taiwanmeimei,0-1,15:19:27
9,taionemm,15:34:59,taiwanmeimei,taionemm,0-1,15:25:38
10,taionemm,15:46:36,taionemm,taiwanmeimei,0-1,15:37:28
11,taionemm,16:32:58,tianminlyu,taionemm,1-0,16:21:46
12,taionemm,20:08:52,taionemm,rfindell,0-1,20:04:30
13,taionemm,20:17:59,taionemm,Jachowiecki,1-0,20:09:51
14,taionemm,20:51:15,KaryXess,taionemm,0-1,20:18:33
15,taionemm,00:52:50,PorridgeThrower,taionemm,0-1,00:51:00
16,taionemm,01:00:44,taionemm,KiLaLak,1-0,00:56:38
17,taionemm,01:01:08,Chocophia,taionemm,0-1,01:00:58
18,taionemm,01:07:29,taionemm,brar2003,0-1,01:01:24
19,taionemm,01:07:43,taionemm,Chocophia,1-0,01:07:39
20,taionemm,01:18:16,pstgeme,taionemm,1-0,01:08:14
21,taionemm,15:36:04,taionemm,GogaKler_2,0-1,15:31:20
22,taionemm,15:44:27,CloudedQuartz,taionemm,1/2-1/2,15:36:29
23,taionemm,15:57:42,krithegoat,taionemm,1-0,15:44:50
0,taionemm,20:28:06,taionemm,sdave07,1-0,20:20:22
1,taionemm,20:29:12,Penguinfloof,taionemm,1-0,20:28:16
2,taionemm,20:35:56,sdave07,taionemm,0-1,20:29:22
3,taionemm,20:46:15,taionemm,janicemary1,0-1,20:36:25
4,taionemm,17:36:43,yumitang,taionemm,1/2-1/2,17:06:02
5,taionemm,03:21:09,taiwanmeimei,taionemm,1-0,03:14:17
6,taionemm,03:28:15,taionemm,taiwanmeimei,0-1,03:21:38
7,taionemm,03:40:18,taiwanmeimei,taionemm,1-0,03:28:46
8,taionemm,15:19:54,taionemm,LNHbt,0-1,15:04:37
9,taionemm,15:27:43,taionemm,TheQueensSlamPiece,1/2-1/2,15:20:12
10,taionemm,15:42:58,TheQueensSlamPiece,taionemm,1/2-1/2,15:28:08
11,taionemm,22:51:35,taionemm,taiwanmeimei,0-1,22:45:23
12,taionemm,22:56:11,taiwanmeimei,taionemm,1-0,22:52:23
13,taionemm,23:05:30,taionemm,taiwanmeimei,0-1,22:58:41
14,taionemm,23:22:19,taiwanmeimei,taionemm,0-1,23:08:55
15,taionemm,23:39:57,taionemm,taiwanmeimei,0-1,23:22:40
16,taionemm,23:46:00,taiwanmeimei,taionemm,1-0,23:40:25
17,taionemm,02:26:13,taionemm,taiwanmeimei,0-1,02:15:40
18,taionemm,02:10:39,taiwanmeimei,taionemm,1-0,02:03:37
19,taionemm,02:14:57,taionemm,taiwanmeimei,1-0,02:10:51
20,taionemm,15:11:05,taiwanmeimei,taionemm,1-0,15:03:05
21,taionemm,15:16:01,taionemm,taiwanmeimei,0-1,15:11:17
22,taionemm,15:30:52,taiwanmeimei,taionemm,0-1,15:20:14
23,taionemm,17:14:03,augustinewz,taionemm,1-0,17:02:04
24,taionemm,01:18:04,ellenimak,taionemm,1-0,01:04:40
25,taionemm,01:34:22,taionemm,cheesecake_drummer,0-1,01:18:08
26,taionemm,01:53:20,taionemm,Yo923,0-1,01:34:30
27,taionemm,02:05:56,taionemm,RoyalSpokesman,0-1,01:53:40
28,taionemm,02:21:24,Dalewoodman,taionemm,1-0,02:06:34
29,taionemm,18:40:39,taionemm,Alcatras06,1-0,18:30:31
30,taionemm,18:57:03,Aidyyyy,taionemm,1-0,18:43:55
31,taionemm,19:06:23,JakulOtp,taionemm,0-1,18:57:16
32,taionemm,17:28:16,taionemm,Oscarzhang818,0-1,17:06:40
33,taionemm,17:48:45,taionemm,dinihaikal,0-1,17:42:29
34,taionemm,17:57:38,meme1033,taionemm,0-1,17:48:59
35,taionemm,13:15:42,jakerosen123,taionemm,0-1,13:10:19
36,taionemm,13:27:58,Heli125,taionemm,1/2-1/2,13:15:59
37,taionemm,13:42:08,taionemm,othos17,1-0,13:29:26
38,taionemm,21:36:42,Azarnyek,taionemm,0-1,21:35:52
39,taionemm,21:40:47,taionemm,MagnusCarlsen70040,0-1,21:37:04
40,taionemm,21:54:30,taionemm,Iamted14,0-1,21:40:57
41,taionemm,22:04:20,taionemm,mouadbenkhiate,1-0,22:02:14
42,taionemm,22:14:52,taionemm,taiwanmeimei,1-0,22:09:29
43,taionemm,22:24:10,taiwanmeimei,taionemm,1-0,22:17:34
44,taionemm,22:32:56,taionemm,taiwanmeimei,0-1,22:24:38
45,taionemm,22:41:21,Aus735,taionemm,1-0,22:35:28
46,taionemm,22:50:22,Georgeensor2000,taionemm,1-0,22:41:42
47,taionemm,23:09:29,taionemm,chamaaR00,1-0,22:50:38
0,taionemm,14:37:50,taiwanmeimei,taionemm,1-0,14:33:59
1,taionemm,14:41:02,taionemm,taiwanmeimei,0-1,14:38:55
2,taionemm,15:03:16,taiwanmeimei,taionemm,1-0,14:41:53
3,taionemm,17:08:30,yaohengli,taionemm,1-0,17:03:35
4,taionemm,15:43:48,taionemm,taiwanmeimei,1-0,15:38:30
5,taionemm,15:53:58,taiwanmeimei,taionemm,0-1,15:44:34
6,taionemm,17:13:27,wallacewang1214,taionemm,1-0,17:05:52
7,taionemm,17:21:42,taionemm,mattiafarabbi,0-1,17:13:53
8,taionemm,17:26:08,taionemm,farzamkiwi,1/2-1/2,17:23:29
9,taionemm,17:36:04,Maumau123456789,taionemm,1-0,17:26:34
10,taionemm,17:45:18,taionemm,w_TerrestrialAdj,0-1,17:36:24
11,taionemm,17:50:56,taionemm,thoshpai,0-1,17:45:48
12,taionemm,16:33:37,taionemm,YScarab,0-1,16:28:19
13,taionemm,16:47:16,taionemm,francescafra1610,1-0,16:34:03
14,taionemm,17:29:09,SophiaZ2022,taionemm,1/2-1/2,17:06:07
15,taionemm,02:02:04,taionemm,taiwanmeimei,0-1,01:48:15
16,taionemm,02:10:53,taiwanmeimei,taionemm,1-0,02:02:36
17,taionemm,02:20:52,taionemm,taiwanmeimei,0-1,02:11:20
18,taionemm,02:37:28,taiwanmeimei,taionemm,1/2-1/2,02:23:53
19,taionemm,04:58:22,taionemm,FithDarkness,1-0,04:54:22
0,augustinewz,17:07:32,Kexin9918,augustinewz,0-1,17:02:25
1,augustinewz,03:04:42,xfw0897,augustinewz,0-1,02:36:40
2,augustinewz,17:23:50,Oscarzhang818,augustinewz,1-0,17:01:59
3,augustinewz,16:30:04,augustinewz,tianminlyu,0-1,16:18:36
4,augustinewz,02:44:06,augustinewz,xfw0897,1/2-1/2,02:15:30
0,augustinewz,17:31:14,Ziri99,augustinewz,0-1,17:24:52
1,augustinewz,23:45:24,h7sx7,augustinewz,0-1,23:34:07
2,augustinewz,02:53:37,augustinewz,stevecrawford02,0-1,02:43:21
3,augustinewz,02:57:23,augustinewz,brunobLANc,1-0,02:54:05
4,augustinewz,03:07:34,rainaaaaaaaaaaaaa,augustinewz,1-0,02:59:06
5,augustinewz,17:14:03,augustinewz,taionemm,1-0,17:02:04
6,augustinewz,21:06:07,augustinewz,AaronGYang,1-0,20:45:03
7,augustinewz,21:33:35,drywindytwig,augustinewz,0-1,21:13:18
8,augustinewz,17:22:17,oinkoinkw,augustinewz,1-0,17:06:32
9,augustinewz,21:07:09,zora_zhu,augustinewz,1/2-1/2,20:45:31
10,augustinewz,21:21:25,augustinewz,angelazhangangelazhang,1-0,21:11:44
11,augustinewz,21:47:12,danieldong0619,augustinewz,1-0,21:47:12
12,augustinewz,22:42:22,augustinewz,chargedup2015930,0-1,22:21:30
0,augustinewz,17:15:14,augustinewz,Oscarzhang818,0-1,17:04:53
1,augustinewz,02:24:35,augustinewz,michaelkrezlewicz,1-0,02:21:22
2,augustinewz,02:41:50,Stratejake,augustinewz,0-1,02:26:23
3,augustinewz,17:15:37,augustinewz,yaohengli,0-1,17:01:01
4,augustinewz,03:26:13,toolman_taylor,augustinewz,0-1,02:56:48
5,augustinewz,17:13:58,augustinewz,wallacewang1214,1-0,17:10:46
6,augustinewz,02:35:53,oi_my_name_is_Jag,augustinewz,1-0,02:35:13
7,augustinewz,02:44:14,augustinewz,oi_my_name_is_Jag,0-1,02:36:09
8,augustinewz,02:53:47,oi_my_name_is_Jag,augustinewz,0-1,02:44:32
0,oscarzhang818,17:11:27,Oscarzhang818,DeclanKana,1-0,17:03:19
1,oscarzhang818,17:23:50,Oscarzhang818,augustinewz,1-0,17:01:59
2,oscarzhang818,15:28:40,tianminlyu,Oscarzhang818,1-0,15:07:57
3,oscarzhang818,15:57:47,Unknown016451,Oscarzhang818,1-0,15:33:38
4,oscarzhang818,16:16:44,Oscarzhang818,Giovamate,1-0,15:58:28
5,oscarzhang818,20:18:53,sauravtygg,Oscarzhang818,1/2-1/2,20:06:17
0,oscarzhang818,17:19:15,Oscarzhang818,SophiaZ2022,1-0,17:06:04
1,oscarzhang818,01:40:20,james2945,Oscarzhang818,0-1,01:32:21
2,oscarzhang818,17:28:16,taionemm,Oscarzhang818,0-1,17:06:40
0,oscarzhang818,17:15:14,augustinewz,Oscarzhang818,0-1,17:04:53
1,oscarzhang818,17:22:23,Oscarzhang818,oinkoinkw,1-0,17:04:26
2,oscarzhang818,17:27:41,Oscarzhang818,yaohengli,1-0,17:06:30
0,yaohengli,03:11:06,yaohengli,Kexin9918,1-0,03:01:07
1,yaohengli,17:09:04,yaohengli,SophiaZ2022,1-0,17:02:34
2,yaohengli,17:16:19,yaohengli,Marsboom,0-1,17:02:08
3,yaohengli,03:47:55,CobraHayes,yaohengli,1-0,03:44:38
4,yaohengli,03:57:19,yaohengli,CobraHayes,0-1,03:49:00
5,yaohengli,04:06:00,Tanksrcool,yaohengli,0-1,03:57:43
6,yaohengli,05:56:28,WFloress,yaohengli,0-1,05:43:59
7,yaohengli,06:04:10,Lelin98,yaohengli,0-1,06:03:40
8,yaohengli,16:35:20,yaohengli,tianminlyu,0-1,16:17:08
0,yaohengli,17:20:34,yaohengli,wallacewang1214,1-0,17:06:42
1,yaohengli,17:32:34,yaohengli,yumitang,0-1,17:01:31
2,yaohengli,05:13:08,BootySquirt1911,yaohengli,1-0,04:55:39
3,yaohengli,05:24:23,Anaverageindian,yaohengli,0-1,05:21:42
4,yaohengli,22:07:34,John_Lenyn,yaohengli,1-0,21:44:17
5,yaohengli,23:30:55,yaohengli,ProloHimself,1-0,23:23:27
6,yaohengli,03:46:07,yaohengli,noobkim666,1-0,03:44:32
7,yaohengli,02:45:00,yaohengli,Lakerg2,1-0,02:27:30
8,yaohengli,03:04:55,plokkage,yaohengli,0-1,02:52:05
9,yaohengli,02:31:31,yaohengli,giannisantetekounmpo,0-1,02:16:44
10,yaohengli,22:45:01,ManuBrusco,yaohengli,1-0,22:40:24
11,yaohengli,22:48:42,ShaiGilgeos,yaohengli,1-0,22:48:02
12,yaohengli,23:10:55,yaohengli,Aee_123,0-1,22:49:00
13,yaohengli,03:30:23,yaohengli,Jaggot,0-1,03:22:48
14,yaohengli,06:00:29,Pinch7862,yaohengli,0-1,05:53:40
15,yaohengli,23:31:17,pr3tyboy,yaohengli,0-1,23:07:56
16,yaohengli,00:05:38,eagled45,yaohengli,0-1,23:36:16
17,yaohengli,03:54:59,yaohengli,Zefyr96,1-0,03:52:10
18,yaohengli,05:32:28,yaohengli,sugih_06,1-0,05:06:40
19,yaohengli,04:09:24,BAPAKKAUSEMUA,yaohengli,1/2-1/2,03:57:15
20,yaohengli,02:53:05,ramonfernandes13,yaohengli,1-0,02:31:56
21,yaohengli,18:43:07,lolag18,yaohengli,1-0,18:32:51
22,yaohengli,18:46:14,yaohengli,JasonChessbro,1-0,18:43:48
23,yaohengli,01:12:16,yaohengli,james2945,1-0,01:00:44
24,yaohengli,04:29:08,yaohengli,Cjpcp3,0-1,04:15:42
25,yaohengli,04:30:22,rm488,yaohengli,0-1,04:29:30
26,yaohengli,04:37:15,gusrobi,yaohengli,1-0,04:31:17
0,yaohengli,02:19:33,yaohengli,olekwagner,0-1,02:05:51
1,yaohengli,02:52:52,khello77,yaohengli,0-1,02:20:16
2,yaohengli,17:08:30,yaohengli,taionemm,1-0,17:03:35
3,yaohengli,22:38:10,yaohengli,temp-7206,0-1,22:29:42
4,yaohengli,23:14:54,ilselansink,yaohengli,0-1,22:59:09
5,yaohengli,04:26:58,checkeroomate,yaohengli,1-0,04:18:11
6,yaohengli,04:40:45,KimCheuSin,yaohengli,0-1,04:27:24
7,yaohengli,03:11:41,yaohengli,Pokiemans,1-0,02:36:59
8,yaohengli,04:37:03,yaohengli,Odonnells0,0-1,04:27:25
9,yaohengli,04:48:40,PogBoiiiii,yaohengli,1-0,04:37:29
10,yaohengli,04:59:54,yaohengli,Gravitist,1/2-1/2,04:49:05
11,yaohengli,02:38:08,yaohengli,neilsony13,1-0,02:18:03
